run,time
4136,4722980
4137,4709519
4138,4868485
4139,4753990
4140,4413242
4141,4601775
4142,4676336
4143,5447876
4144,4656240
4145,4627237
4146,4857536
4147,4957296
4148,6321206
4149,4962709
4150,5332496
4151,4769947
4152,4922323
4153,4861647
4154,4889202
4155,4788851
4156,4792160
4157,4857368
4158,4822622
4159,4786612
4160,5162355
4161,4879539
4162,4817806
4163,5004762
4164,6531947
4165,5064456
4166,4804129
4167,4742544
4168,4737513
4169,5140275
4170,4854703
4171,4730226
4172,5711922
4173,4666269
4174,4557416
4175,4349245
4176,4601301
4177,4629781
4178,4433810
4179,4373646
4180,6495181
4181,4325592
4182,5378806
4183,5853659
4184,4868816
4185,4711688
4186,4845478
4187,4651865
4188,4643105
4189,4909496
4190,5657101
4191,6050325
4192,4975726
4193,5022990
4194,4980871
4195,5053959
4196,7762185
4197,5210277
4198,5008884
4199,4879812
4200,5295529
4201,5936557
4202,4967792
4203,4854696
4204,4880716
4205,4789354
4206,4747257
4207,4710538
4208,5021775
4209,4826152
4210,4808574
4211,4816231
4212,6228951
4213,4513359
4214,4520874
4215,4416791
4216,4720113
4217,4672834
4218,4823425
4219,4735060
4220,4784196
4221,4828178
4222,4778709
4223,4758053
4224,4811575
4225,4801990
4226,5179534
4227,5016328
4228,8774938
4229,4922688
4230,4797581
4231,4942764
4232,5002689
4233,4928958
4234,5246309
4235,5161453
4236,4891850
4237,5114235
4238,4862260
4239,4985022
4240,4731720
4241,4927229
4242,4807960
4243,4681477
4244,5141588
4245,4860282
4246,5734987
4247,4720747
4248,4676664
4249,4732234
4250,5180893
4251,4652131
4252,4445125
4253,4498251
4254,4396511
4255,4755446
4256,4441837
4257,4635686
4258,4811309
4259,4853988
4260,4685142
4261,4775573
4262,4737052
4263,4760297
4264,5000152
4265,4918164
4266,4810337
4267,4898893
4268,4823368
4269,5075624
4270,5063694
4271,5019924
4272,4790900
4273,5288672
4274,4944293
4275,4989089
4276,5035964
4277,4968738
4278,4779180
4279,4844865
4280,4901476
4281,5067552
4282,4720554
4283,4716277
4284,4829206
4285,4584213
4286,4909465
4287,4724841
4288,4859571
4289,4714387
4290,4852863
4291,4650696
4292,4647726
4293,4641972
4294,4636667
4295,4383581
4296,4531348
4297,4628867
4298,4689976
4299,4779089
4300,4841479
4301,4874490
4302,4926077
4303,4902850
4304,4981330
4305,4968245
4306,4866140
4307,4953989
4308,5983042
4309,4723870
4310,4756524
4311,4830501
4312,4922198
4313,5026216
4314,5948549
4315,4761182
4316,4944781
4317,4830913
4318,5357383
4319,5830567
4320,4774155
4321,4762816
4322,4633052
4323,4791433
4324,4616529
4325,5065983
4326,5876678
4327,4717684
4328,5049704
4329,4730058
4330,4603113
4331,4509054
4332,4580176
4333,4585348
4334,4754139
4335,4696456
4336,4958514
4337,4656170
4338,4816819
4339,4777331
4340,4941245
4341,6158375
4342,8384508
4343,9090362
4344,5700613
4345,4974114
4346,4805338
4347,4851955
4348,4839692
4349,5101365
4350,5133198
4351,5136604
4352,5001878
4353,4844395
4354,4779207
4355,5210039
4356,5491542
4357,4778822
4358,4881846
4359,4693171
4360,4605641
4361,5104122
4362,4859663
4363,4782731
4364,4865572
4365,4754147
4366,4703908
4367,4756119
4368,4650035
4369,4432512
4370,4614280
4371,4682664
4372,4662410
4373,4830040
4374,4831305
4375,4848371
4376,4993939
4377,4805592
4378,4721816
4379,4865254
4380,4900044
4381,5003643
4382,5589101
4383,4902353
4384,4899764
4385,4931431
4386,4983253
4387,5109878
4388,5037355
4389,5094156
4390,4886644
4391,4871679
4392,4876849
4393,5501908
4394,5275368
4395,4898016
4396,4867391
4397,4823721
4398,4850231
4399,5153870
4400,5962758
4401,4641949
4402,5055926
4403,4770881
4404,4675782
4405,4720455
4406,4542868
4407,4435952
4408,4472785
4409,4684674
4410,4595828
4411,4704728
4412,4626604
4413,4897547
4414,4737193
4415,4760427
4416,4775211
4417,4710584
4418,4646778
4419,4707217
4420,4949375
4421,4925014
4422,4946473
4423,4700059
4424,4742867
4425,5093313
4426,6190347
4427,5043026
4428,4900089
4429,4831476
4430,4686490
4431,4782401
4432,5155159
4433,4756705
4434,5023219
4435,4839628
4436,4714919
4437,4727916
4438,4752495
4439,4611164
4440,4628038
4441,5053282
4442,5756662
4443,4623006
4444,4418777
4445,4598843
4446,4687534
4447,4639809
4448,4736625
4449,4684543
4450,4510172
4451,4711213
4452,4733875
4453,4783983
4454,4819122
4455,4628750
4456,4844670
4457,4714462
4458,4895075
4459,4811182
4460,4762538
4461,4873642
4462,4893417
4463,4784902
4464,4629620
4465,4727767
4466,4943201
4467,4776867
4468,5034352
4469,5030168
4470,4864296
4471,4812895
4472,4625211
4473,4792616
4474,5009504
4475,4756403
4476,4885363
4477,4831553
4478,4685009
4479,4827362
4480,4789683
4481,6497636
4482,4973132
4483,4716275
4484,4880835
4485,6210452
4486,4764311
4487,4565066
4488,4643551
4489,4394790
4490,4870749
4491,4734774
4492,4890199
4493,4918320
4494,4898850
4495,4894905
4496,4828483
4497,4830713
4498,4762054
4499,4877883
4500,4976953
4501,7059769
4502,4914111
4503,4886241
4504,4956292
4505,4845954
4506,5052163
4507,4867167
4508,4953168
4509,4794158
4510,4849724
4511,4915022
4512,4775469
4513,4455431
4514,4693676
4515,4702938
4516,4377807
4517,7962345
4518,6081089
4519,4826258
4520,4612293
4521,4583460
4522,4456805
4523,4422491
4524,4609186
4525,4398442
4526,4544945
4527,4456749
4528,4676970
4529,4685710
4530,4735371
4531,4647191
4532,4767871
4533,4832944
4534,4904094
4535,4741275
4536,4890044
4537,4845457
4538,4976762
4539,5372291
4540,5066664
4541,5379938
4542,4752368
4543,4860492
4544,5217448
4545,5019943
4546,4930790
4547,5090192
4548,4807047
4549,4923917
4550,6045909
4551,4657018
4552,4709748
4553,4869701
4554,4666447
4555,4941368
4556,4642308
4557,4914377
4558,4864447
4559,4667699
4560,4622401
4561,4396641
4562,4402956
4563,4542285
4564,4624293
4565,4540527
4566,5758284
4567,4887603
4568,4901321
4569,4935943
4570,5819659
4571,5172962
4572,4874905
4573,4729590
4574,4973980
4575,4865251
4576,6092141
4577,4839249
4578,4851843
4579,4734347
4580,4852895
4581,4847244
4582,5131139
4583,5443373
4584,5107557
4585,5082319
4586,4845205
4587,5018595
4588,6249210
4589,4782524
4590,4752997
4591,4790821
4592,4944491
4593,4809951
4594,4871157
4595,5410388
4596,4828325
4597,4558276
4598,4702261
4599,4569897
4600,4833435
4601,4782097
4602,4653003
4603,4621444
4604,4513089
4605,4507894
4606,4618770
4607,4819294
4608,4840859
4609,4757826
4610,4960028
4611,4836104
4612,4715930
4613,4814478
4614,4962462
4615,5131228
4616,4807389
4617,4913681
4618,4750048
4619,4920009
4620,4940808
4621,5141682
4622,5170982
4623,5170340
4624,4922947
4625,5124802
4626,5197499
4627,5245243
4628,4833199
4629,4760656
4630,4842195
4631,4743281
4632,5340369
4633,5832946
4634,4874555
4635,4731576
4636,4698674
4637,5380724
4638,4892470
4639,4833666
4640,4597588
4641,4628214
4642,4768820
4643,4563740
4644,4646622
4645,4787146
4646,4775632
4647,4671391
4648,4708231
4649,4972545
4650,4811157
4651,4781313
4652,4891900
4653,5427831
4654,4948984
4655,5719960
4656,5575493
4657,5063103
4658,5013090
4659,5213719
4660,5385196
4661,5395051
4662,5416622
4663,4934566
4664,5006825
4665,5092563
4666,4859759
4667,5107691
4668,4717172
4669,5043130
4670,4719175
4671,4595732
4672,4754279
4673,6429936
4674,4912512
4675,4695954
4676,4719028
4677,4756707
4678,4757083
4679,4859873
4680,4752798
4681,4651861
4682,4732175
4683,4899043
4684,4718701
4685,4661696
4686,4857814
4687,4923444
4688,4955366
4689,4786174
4690,4834356
4691,4765998
4692,4888733
4693,5031304
4694,4976607
4695,4809895
4696,4937228
4697,4662225
4698,4833551
4699,4849799
4700,4949007
4701,4919596
4702,4919452
4703,4765379
4704,4991616
4705,5012337
4706,4994874
4707,4954503
4708,4753329
4709,4695992
4710,4801860
4711,4800164
4712,4861938
4713,4718423
4714,4451061
4715,4601779
4716,4850698
4717,4395300
4718,4614894
4719,4377335
4720,4632127
4721,5058763
4722,4844006
4723,4766908
4724,4799856
4725,4875654
4726,4918748
4727,4972440
4728,4998945
4729,4712975
4730,4803186
4731,5612039
4732,5245600
4733,4948295
4734,4950327
4735,4880535
4736,4816033
4737,5086796
4738,5081763
4739,5115578
4740,5142228
4741,4925105
4742,6217348
4743,5073599
4744,5016208
4745,4960224
4746,4945692
4747,4540447
4748,4802791
4749,4764009
4750,5920363
4751,4916528
4752,4667471
4753,4660589
4754,5090770
4755,4660068
4756,4747028
4757,5222837
4758,4824340
4759,4934609
4760,4832389
4761,4833646
4762,4914932
4763,4708278
4764,4767261
4765,5132635
4766,5136582
4767,5021186
4768,5120830
4769,4945390
4770,4792127
4771,4939844
4772,5448037
4773,6569123
4774,5851006
4775,4841668
4776,4838493
4777,4800972
4778,5117356
4779,4804588
4780,4888750
4781,4935417
4782,4818492
4783,4802189
4784,4964552
4785,4697996
4786,4688676
4787,4690694
4788,4478253
4789,4858960
4790,7509194
4791,4855049
4792,4444002
4793,4898221
4794,4775836
4795,4414920
4796,4619460
4797,6468479
4798,7023772
4799,7495981
4800,4872741
4801,4770316
4802,4833259
4803,4735364
4804,4881953
4805,5124453
4806,6739118
4807,4897671
4808,4938779
4809,4732643
4810,4762358
4811,4787652
4812,5106267
4813,5054388
4814,5089370
4815,4953493
4816,4794740
4817,5127785
4818,5039274
4819,4977707
4820,4918681
4821,4638566
4822,7014804
4823,4859477
4824,4818347
4825,4728619
4826,4711609
4827,4679111
4828,4723896
4829,4952824
4830,4773539
4831,4629190
4832,4598592
4833,4763157
4834,4772817
4835,4723271
4836,4722836
4837,5062653
4838,5304128
4839,4901615
4840,4837736
4841,5009827
4842,4973026
4843,5138528
4844,5120144
4845,4886612
4846,5058269
4847,4862435
4848,4954088
4849,5713761
4850,5166281
4851,5055366
4852,5023117
4853,5073867
4854,4995855
4855,5003417
4856,5095801
4857,4938112
4858,4775175
4859,4733466
4860,4785937
4861,4709647
4862,4725219
4863,4928466
4864,4630263
4865,4780187
4866,4759605
4867,4689523
4868,4966593
4869,4617486
4870,4768028
4871,4802684
4872,4885699
4873,4981139
4874,4819080
4875,4873848
4876,4987359
4877,4827510
4878,4710429
4879,4728080
4880,5145674
4881,5314226
4882,5096143
4883,5176462
4884,4896790
4885,5234222
4886,5104833
4887,5540240
4888,5053667
4889,5013594
4890,4704092
4891,4934940
4892,4925853
4893,5135446
4894,4702292
4895,4916132
4896,4734784
4897,4738716
4898,4489419
4899,4733262
4900,4667827
4901,4622214
4902,4945162
4903,5154332
4904,4743675
4905,4768885
4906,4401632
4907,4379766
4908,4628685
4909,4706965
4910,4607414
4911,4814562
4912,5229303
4913,4884525
4914,4899840
4915,4900298
4916,5000543
4917,4851070
4918,5829969
4919,5579563
4920,4780142
4921,4978559
4922,4962729
4923,5145822
4924,5804094
4925,5241209
4926,5596623
4927,5050840
4928,5271243
4929,4872098
4930,5113701
4931,5104957
4932,4908682
4933,4812563
4934,4715310
4935,4749761
4936,4562712
4937,4721528
4938,4512551
4939,4671250
4940,4689430
4941,4963254
4942,5507286
4943,4940320
4944,4365960
4945,4758370
4946,5288013
4947,4697859
4948,4603537
4949,4895291
4950,6159662
4951,6196518
4952,4701333
4953,4775372
4954,4727092
4955,5012673
4956,5028429
4957,4814740
4958,5565991
4959,4960305
4960,6198417
4961,6951123
4962,5181775
4963,5130346
4964,5639792
4965,4869316
4966,4964141
4967,5114263
4968,5089655
4969,5334062
4970,4948713
4971,4953798
4972,4985609
4973,4678894
4974,4756330
4975,4730423
4976,4890449
4977,4877592
4978,4796921
4979,4764409
4980,4686594
4981,4349417
4982,4441045
4983,4767923
4984,5231103
4985,4648777
4986,4819250
4987,4667163
4988,4673359
4989,5020142
4990,4760699
4991,4873831
4992,4945590
4993,4760926
4994,5125496
4995,5029398
4996,5120992
4997,4875294
4998,5026746
4999,4919046
