996,3110308
997,3265035
998,3077764
999,3039692
1000,3029749
1001,3030679
1002,3290625
1003,3185631
1004,3040239
1005,3046241
1006,3070706
1007,3222797
1008,3226701
1009,3043520
1010,3140135
1011,3000822
1012,3119062
1013,3303143
1014,3071610
1015,3153512
1016,3032322
1017,3040370
1018,3261556
1019,3130435
1020,3047609
1021,3163773
1022,3041902
1023,3315130
1024,3175429
1025,3053842
1026,3145174
1027,3029021
1028,3175174
1029,3223547
1030,3074467
1031,3146171
1032,3021351
1033,3115330
1034,3288486
1035,3109570
1036,3031934
1037,3151354
1038,3026261
1039,3236007
1040,3165841
1041,3075804
1042,3134674
1043,3093066
1044,3159604
1045,3200679
1046,3076706
1047,3151427
1048,3030169
1049,3070306
1050,3341328
1051,3145587
1052,3012593
1053,3130573
1054,3005438
1055,3308312
1056,3127924
1057,3026972
1058,3028498
1059,3017990
1060,3173180
1061,3228999
1062,3063850
1063,3132512
1064,3051259
1065,3052198
1066,3260076
1067,3230084
1068,3108429
1069,3326372
1070,3465307
1071,3393934
1072,3350496
1073,3210736
1074,3254100
1075,3131472
1076,3284863
1077,3290680
1078,3171573
1079,3058242
1080,3076560
1081,3193638
1082,3178065
1083,3045730
1084,3097544
1085,3042978
1086,3060915
1087,3348676
1088,3109554
1089,3019419
1090,3024661
1091,3027006
1092,3226712
1093,3168622
1094,3013338
1095,3119994
1096,3006407
1097,3251374
1098,3170687
1099,3035869
1100,3011411
1101,3012757
1102,3033171
1103,3214292
1104,3124291
1105,3067988
1106,3191648
1107,3023325
1108,3240070
1109,3086387
1110,3040814
1111,3134618
1112,2993801
1113,3136072
1114,3282201
1115,3180406
1116,3148602
1117,3019010
1118,3067318
1119,3244242
1120,3131223
1121,3018927
1122,3132441
1123,3018408
1124,3223361
1125,3104987
1126,3037462
1127,3134340
1128,3002402
1129,3134402
1130,3266743
1131,3110474
1132,3027826
1133,3154288
1134,3064749
1135,3296188
1136,3175312
1137,3038224
1138,3036647
1139,3056169
1140,3292885
1141,3227741
1142,3141321
1143,3039802
1144,3079976
1145,3224962
1146,3253854
1147,3085306
1148,3153709
1149,3005723
1150,3068203
1151,3271475
1152,3133769
1153,3025086
1154,3143120
1155,3021758
1156,3217026
1157,3117231
1158,3039270
1159,3135125
1160,3019726
1161,3146503
1162,3156749
1163,3089655
1164,3002164
1165,3119270
1166,3080624
1167,3304652
1168,3139480
1169,3012077
1170,3267077
1171,3276135
1172,3296358
1173,3127581
1174,3019881
1175,3116336
1176,3018297
1177,3352226
1178,3156551
1179,3050365
1180,3101468
1181,2998372
1182,3052237
1183,3275550
1184,3075121
1185,3011659
1186,3116949
1187,3023775
1188,3294635
1189,3358049
1190,3026777
1191,3119522
1192,2980929
1193,3624486
1194,3216248
1195,3007371
1196,3121340
1197,3001686
1198,3054007
1199,3256450
1200,3115179
1201,3011947
1202,3110698
1203,3033188
1204,3223389
1205,3115810
1206,3030085
1207,3227351
1208,3095464
1209,3175365
1210,3192170
1211,3029086
1212,3116337
1213,2999679
1214,3116875
1215,3908098
1216,3055680
1217,2993423
1218,3117147
1219,3019858
1220,3220187
1221,3087296
1222,3020326
1223,3124580
1224,2988110
1225,3222703
1226,3188848
1227,3034028
1228,3117739
1229,2991903
1230,3102109
1231,3219744
1232,3022446
1233,3134151
1234,3037711
1235,3015502
1236,3217214
1237,3107918
1238,3032779
1239,3128645
1240,2995657
1241,3181692
1242,3190494
1243,3024159
1244,3135263
1245,2987902
1246,3052918
1247,3201609
1248,3088898
1249,3011221
1250,3111973
1251,3029008
1252,3235969
1253,3095419
1254,3010197
1255,3124430
1256,2982683
1257,3186175
1258,3184690
1259,3067715
1260,2997681
1261,3102787
1262,3020155
1263,3291985
1264,3116696
1265,3003206
1266,3103121
1267,2993683
1268,3185456
1269,3147793
1270,3028594
1271,3111796
1272,2991751
1273,3037248
1274,3269394
1275,3043738
1276,2996659
1277,3112804
1278,2994071
1279,3231238
1280,3120621
1281,3016181
1282,3123462
1283,2990647
1284,3136999
1285,3261228
1286,3060010
1287,3044645
1288,3224277
1289,3314182
1290,3264726
1291,3075395
1292,3007352
1293,3022137
1294,3027998
1295,3219481
1296,3255706
1297,3098409
1298,3172057
1299,3006547
1300,3224167
1301,3195599
1302,3048963
1303,3113037
1304,2998425
1305,3078102
1306,3277293
1307,3048651
1308,2993739
1309,3131670
1310,3035933
1311,3246430
1312,3138998
1313,3033774
1314,3018596
1315,3001571
1316,3193633
1317,3243220
1318,3055246
1319,3148632
1320,2997671
1321,3043956
1322,3209503
1323,3110590
1324,3004009
1325,3116916
1326,3018167
1327,3242572
1328,3151918
1329,3027136
1330,3132866
1331,2992806
1332,3094405
1333,3270784
1334,3071196
1335,3030046
1336,3126696
1337,3032817
1338,3252337
1339,3108907
1340,3017486
1341,3111398
1342,3014787
1343,3175520
1344,3157335
1345,3028683
1346,3122359
1347,2999810
1348,3106273
1349,3298096
1350,3121320
1351,3224394
1352,3029539
1353,3035788
1354,3274854
1355,3197418
1356,3073315
1357,3212757
1358,3072459
1359,3313367
1360,3130714
1361,3083137
1362,3176209
