n,time
20,23300
20,23300
20,23400
20,23300
20,23200
20,23300
20,23200
20,23300
20,23300
20,23300
20,23300
25,1413800
25,434900
25,281000
25,272300
25,296000
25,328600
25,390400
25,379500
25,389500
25,395900
25,384000
25,371000
25,255800
25,255300
25,255300
25,255300
25,270600
25,283600
25,377300
25,401600
25,348500
25,403200
25,298600
25,255400
25,255300
25,342300
25,382700
25,267800
25,255300
25,330600
25,365600
25,255200
25,355900
25,255300
25,420300
25,420500
25,428800
25,420500
25,468000
25,420500
25,420500
25,420300
25,354400
25,407500
25,306400
25,333700
25,384700
25,263900
25,365000
25,283000
25,257300
25,311100
25,255400
25,458100
25,399400
25,401700
25,401700
25,396900
25,388400
25,395400
25,386300
25,407600
25,295200
25,460800
25,421400
25,378400
25,347000
25,278100
25,255700
25,339200
25,255500
25,255300
25,255300
25,255400
25,255300
25,255400
25,262200
25,255200
25,255300
25,255300
25,264200
25,275600
25,255300
25,362700
25,269800
25,346200
25,413000
25,351400
25,255300
25,277900
25,268900
25,277000
25,330100
25,407500
25,255500
25,255700
25,255200
25,285500
25,286300
25,278600
25,307300
25,255300
25,255500
25,255300
25,255300
25,263600
25,282700
25,255300
25,388600
25,281900
25,274200
25,273700
25,273800
25,255400
25,274700
25,255200
25,255500
25,255300
25,255300
25,390400
25,401500
25,356500
25,255300
25,255400
25,255300
25,307600
25,281900
25,277200
25,699400
25,289800
25,279000
25,277600
25,277400
25,285000
25,277400
25,279400
25,277400
25,282200
25,285700
25,277200
25,283400
25,255300
25,279500
25,257700
25,279500
25,448900
25,294500
25,255300
25,295100
25,255300
25,255300
25,454600
25,255300
25,284100
25,255500
25,255500
25,255600
25,255500
25,255600
25,277700
25,276600
25,276300
25,281600
25,420600
25,420800
25,421300
25,420400
25,602400
25,391500
25,255300
25,365300
25,281500
25,362500
25,276900
25,255500
25,255200
25,270800
25,284900
25,255300
25,255200
25,283300
25,278500
25,276900
25,282700
25,277400
25,255300
25,278600
25,285300
25,304000
25,289700
25,365600
25,279800
25,256100
25,422000
25,420800
25,421100
25,336900
25,255700
25,553600
25,422000
25,420600
25,429800
25,421100
25,420700
25,420800
25,420900
25,277900
25,327600
25,393000
25,412300
25,356500
25,369700
25,366600
25,302800
25,403500
25,335800
25,278300
25,418900
25,420500
25,420400
25,668800
25,421000
25,388300
25,420600
25,420400
25,428400
25,420300
25,420600
25,346700
25,312300
25,255900
25,356400
25,300100
25,286700
25,281600
25,466500
25,337700
25,264500
25,286300
25,255400
25,266000
25,293800
25,289600
25,255300
25,495900
25,256200
25,255400
25,255500
25,255300
25,255300
25,255300
25,264300
25,255300
25,430300
25,438900
25,420900
25,268300
25,255200
25,256600
25,340300
25,316400
25,255800
25,290800
25,291500
25,255400
25,274700
25,385200
25,262500
25,274500
25,529700
25,422900
25,420500
25,421100
25,420500
25,428500
25,420500
25,420600
25,431200
25,420700
25,569900
25,383200
25,255500
25,255400
25,263100
25,255200
25,255100
25,255200
25,262000
25,255500
25,255300
25,255300
25,262000
25,255100
25,255200
25,255300
25,519700
25,352400
25,255700
25,255500
25,255400
25,255300
25,308800
25,288500
25,277000
25,275700
25,255200
25,255100
25,275000
25,262700
25,270700
25,320300
25,277100
25,260600
25,267100
25,282800
25,383100
25,309500
25,255200
25,254900
25,261700
25,255100
25,255200
25,255200
25,336800
25,381100
25,255700
25,286300
25,255300
25,255200
25,271800
25,273500
25,255200
25,255200
25,255100
25,424700
25,321800
25,255200
25,265600
25,255900
25,256800
25,319600
25,255200
25,255100
25,381700
25,265000
25,277500
25,255100
25,277900
25,324000
25,255300
25,262000
25,453900
25,279600
25,422500
25,375500
25,365900
25,347300
25,295800
25,276700
25,514500
25,380100
25,334700
25,382900
25,268100
25,257000
25,255200
25,255100
25,263500
25,255100
25,255300
25,255100
25,262600
25,255300
25,255500
25,255100
25,255200
25,403800
25,353500
25,382700
25,335400
25,395700
25,400800
25,422400
25,420700
25,473200
25,440400
25,469400
25,326800
25,420500
25,429100
25,420300
25,420500
25,428600
25,338300
25,392300
25,451000
25,321600
25,271700
25,636700
25,277600
25,286500
25,329100
25,300100
25,330100
25,291700
25,416700
25,414900
25,420600
25,421300
25,488700
25,429500
25,422100
25,421000
25,421000
25,421600
25,420900
25,420900
25,421000
25,420600
25,420600
25,421100
25,428200
25,420800
25,420700
25,429900
25,421000
25,420900
25,407500
25,344100
25,392500
25,271200
25,255600
25,271100
25,255400
25,274600
25,255200
25,266900
25,255200
25,255100
25,255200
25,255300
25,255200
25,255100
25,289100
25,255200
25,255300
25,255100
25,255000
25,255100
25,364000
25,290300
25,255500
25,255200
25,255300
25,255100
25,262100
25,281300
25,514300
25,353000
25,432400
25,399300
25,287000
25,255500
25,262500
25,255400
25,277500
25,255300
25,255200
25,255000
25,255200
25,255200
25,261600
25,255200
25,255100
25,281500
25,262000
25,255200
25,255100
25,255100
25,275300
25,255200
25,255200
25,255100
25,283800
25,255100
25,255200
25,255100
25,263900
25,434300
25,312300
25,294500
25,285500
25,255200
25,255200
25,255200
25,280900
25,255400
25,262500
25,307200
25,380800
25,356500
25,255200
25,270800
25,265800
25,299500
25,291300
25,416600
25,433900
25,418700
25,416800
25,255200
25,258600
25,535900
25,401600
25,415800
25,292400
25,326200
25,255300
25,255200
25,255200
25,275100
25,255200
25,255200
25,255200
25,255500
25,255100
25,275200
25,279900
25,272200
25,314500
25,255200
25,290500
25,268300
25,262100
25,255800
25,261500
25,310600
25,276100
25,276200
25,352500
25,383300
25,637700
25,296400
25,421400
25,430800
25,421800
25,420700
25,429200
25,420900
25,420200
25,427500
25,421100
25,420300
25,428100
25,420300
25,420600
25,427700
25,420400
25,420300
25,420400
25,390100
25,349400
25,255300
25,277500
25,331800
25,343200
25,318900
25,310600
25,285900
25,274100
25,272700
25,255100
25,262600
25,274000
25,255400
25,274500
25,255200
25,273700
25,255200
25,273600
25,255200
25,274000
25,255200
25,274200
25,275400
25,255100
25,255100
25,356100
25,283500
25,274000
25,288300
25,268000
25,255200
25,341000
25,324800
25,396600
25,343000
25,401100
25,343900
25,405600
25,255300
25,364700
25,292900
25,255200
25,255200
25,263800
25,295400
25,255500
25,417100
25,376500
25,260200
25,257800
25,362000
25,366600
25,428500
25,421200
25,421000
25,420700
25,420600
25,530200
25,295100
25,422400
25,420300
25,420500
25,428900
25,420400
25,420400
25,426800
25,420400
25,420200
25,426800
25,421000
25,420400
25,426500
25,262500
25,255200
25,255200
25,280200
25,273300
25,255200
25,255200
25,255100
25,261900
25,274400
25,255100
25,465400
25,352200
25,284300
25,297200
25,275400
25,273700
25,272200
25,262600
25,255300
25,274300
25,272800
25,279400
25,255200
25,255200
25,255200
25,281700
25,255200
25,274300
25,396600
25,270800
25,255300
25,271800
25,255300
25,255200
25,255200
25,255100
25,271900
25,279900
25,255400
25,255400
25,289600
25,594500
25,300200
25,326700
25,255300
25,286700
25,255100
25,255200
25,255200
25,255200
25,274000
25,255300
25,284500
25,413400
25,277700
25,289100
25,255300
25,768100
25,330300
25,376800
25,274400
25,303300
25,279500
25,336700
25,290200
25,279800
25,261800
25,255500
25,437400
25,442200
25,419100
25,255200
25,393300
25,421000
25,412100
25,401800
25,409900
25,398400
25,255300
25,376200
25,357900
25,280800
25,284200
25,273500
25,428700
25,429500
25,421700
25,293600
25,409000
25,412200
25,427600
25,610600
25,440600
25,336900
25,288400
25,283300
25,309300
25,255200
25,405100
25,274700
25,411600
25,255200
25,338600
25,394800
25,259100
25,257700
25,273400
25,316900
25,255300
25,255100
25,309300
25,255100
25,283800
25,257900
25,266700
25,281800
25,391600
25,284800
25,255900
25,255200
25,271600
25,280800
25,270100
25,255300
25,274800
25,437700
25,422700
25,420700
25,420500
25,421000
25,420600
25,414600
25,420600
25,420600
25,420500
25,420400
25,420900
25,420500
25,420400
25,420400
25,420500
25,648100
25,460200
25,255500
25,255300
25,255100
25,255200
25,492300
25,420600
25,433000
25,420600
25,420400
25,409400
25,420400
25,420400
25,421100
25,420900
25,428600
25,420800
25,421000
25,439800
25,438600
25,404300
25,255200
25,295800
25,428000
25,350400
25,255200
25,255300
25,255200
25,425600
25,263600
25,296000
25,255300
25,278200
25,256700
25,265700
25,255200
25,255200
25,261800
25,269300
25,310600
25,255100
25,261800
25,269800
25,255200
25,288500
25,262100
25,270600
25,255200
25,255100
25,414400
25,341800
25,255300
25,279800
25,255200
25,386500
25,285900
25,349200
25,412500
25,287000
25,364300
25,255900
25,255300
25,279900
25,255200
25,255200
25,255100
25,260800
25,255200
25,255100
25,411700
25,255200
25,268200
25,260300
25,255400
25,270900
25,255600
25,255500
25,268100
25,267100
25,255200
25,270200
25,255200
25,274000
25,255200
25,255100
25,387400
25,465800
25,255400
25,255500
25,279800
25,274800
25,274800
25,273700
25,273400
25,255200
25,275400
25,255100
25,274100
25,279300
25,273800
25,273800
25,255200
25,261700
25,274200
25,273100
25,288000
25,279300
25,273100
25,289700
25,255100
25,289600
25,273500
25,273400
25,255200
25,261800
25,274100
25,643600
25,421200
25,420300
25,421400
25,420400
25,420500
25,421000
25,420500
25,420500
25,421400
25,420100
25,420600
25,420700
25,420300
25,420400
25,339200
25,318300
25,375000
25,374600
25,354800
25,424800
25,372700
25,297800
25,452300
25,326900
25,533500
25,285800
25,311300
25,262600
25,408500
25,255200
25,255200
25,264200
25,313700
25,268300
25,276300
25,255300
25,274000
25,255200
25,255200
25,255200
25,262400
25,265500
25,283300
25,272200
25,275200
25,417400
25,421200
25,421500
25,420500
25,439100
25,351100
25,256700
25,268000
25,255200
25,275800
25,267800
25,275800
25,280600
25,262300
25,276600
25,413000
25,295900
25,255300
25,278200
25,319000
25,400000
25,275700
25,256800
25,259100
25,285000
25,288900
25,413700
25,286900
25,273600
25,285200
25,278300
25,261900
25,269700
25,393500
25,299200
25,255300
25,255300
25,255200
25,255200
25,395500
25,366300
25,255300
25,255300
25,262500
25,255300
25,255100
25,380300
25,287600
25,255300
25,255400
25,255400
25,262400
25,323100
25,255400
25,255400
25,671100
25,421200
25,425300
25,415200
25,425600
25,482800
30,4826900
30,2993000
30,3378300
30,2841300
30,2850000
30,2834600
30,3665700
30,3027500
30,2907100
30,2833800
30,2876700
30,3838000
30,2906300
30,2869600
30,2837800
30,3243000
30,4104200
30,4687800
30,4664500
30,4330900
30,2912400
30,2838500
30,3966600
30,4707800
30,2881300
30,2968000
30,3117000
30,2849200
30,3100100
30,2875700
30,2847400
30,4769500
30,3763100
30,3279500
30,4305100
30,3670900
30,3985100
30,3413400
30,4825900
30,4340700
30,3273300
30,3223000
30,3002200
30,3032000
30,3035500
30,3782700
30,2911500
30,3134900
30,4013500
30,2920100
30,2840000
30,2838400
30,3002300
30,4242000
30,2874900
30,3131200
30,3262900
30,4161300
30,4674100
30,4324600
30,4007000
30,2932800
30,2834600
30,4692800
30,4177900
30,2841200
30,2842400
30,2904600
30,3041500
30,3710100
30,3014400
30,3095900
30,3325300
30,4101500
30,2838400
30,2904900
30,2988400
30,2900800
30,3107400
30,2943400
30,2850500
30,3856500
30,4227300
30,2884400
30,2837600
30,3235600
30,3969200
30,2907500
30,2833900
30,3124700
30,3202700
30,4533100
30,4497400
30,3104000
30,3553200
30,2935000
30,3064400
30,2888900
30,2838200
30,4122300
30,3290800
30,2891900
30,2844400
30,3105200
30,2846600
30,3293100
30,2932400
30,2971500
30,3780300
30,3135000
30,2875300
30,2872300
30,2872600
30,3406700
30,3192200
30,2956800
30,2833500
30,2838300
30,4450000
30,4688500
30,3613000
30,2908800
30,4010900
30,2995400
30,4119500
30,2919800
30,4817300
30,2997900
30,3162800
30,3203000
30,4000600
30,2883400
30,3088600
30,2840900
30,4101400
30,2840300
30,2840200
30,2835900
30,3074800
30,3095100
30,2856000
30,2855800
30,2833800
30,4343100
30,4880700
30,4676900
30,3830500
30,3146000
30,2837300
30,2840700
30,2976600
30,2836000
30,3208400
30,2938000
30,2872700
30,4083900
30,3008000
30,4732200
30,5026700
30,4674800
30,3940400
30,3553900
30,2918200
30,3079700
30,3201800
30,2941000
30,3463200
30,3057100
30,2872800
30,3775900
30,3282000
30,2853900
30,4896400
30,3973100
30,4708900
30,4573600
30,4850000
30,3282700
30,3214000
30,4698900
30,4547100
30,3098700
30,3305600
30,3226400
30,4424200
30,3222800
30,2971900
30,2959200
30,4824600
30,4855900
30,4602800
30,5642600
30,4811500
30,4265100
30,4264900
30,2836200
30,2839100
30,2833600
30,3052300
30,3269900
30,2865300
30,2893100
30,3290700
30,5046600
30,3179300
30,2834800
30,3560100
30,2845900
30,3165400
30,2836700
30,2953300
30,2904400
30,2833500
30,4144900
30,4907300
30,4670900
30,4779600
30,4459300
30,3153800
30,3270400
30,3907000
30,3194900
30,2878100
30,2969800
30,3701900
30,2893000
30,2908400
30,2836500
30,2840700
30,3436800
30,4164200
30,2846000
30,2838200
30,2866100
30,4678500
30,4675600
30,4323100
30,3951300
30,3263600
30,2841100
30,3553400
30,2879300
30,2891200
30,2834200
30,4323000
30,2907600
30,2983800
30,4282200
30,5175300
30,3401000
30,3350000
30,3456300
30,4363300
30,3845700
30,4911100
30,4142300
30,4511100
30,3538400
30,2853400
30,3221500
30,2840800
30,2962800
30,5121400
30,3444800
30,2835400
30,3246100
30,3086500
30,3037800
30,4561900
30,3338000
30,2982500
30,2836800
30,3339600
30,2899300
30,2866800
30,2835900
30,2838600
30,3256400
30,4143300
30,2835800
30,2841800
30,2978300
30,2858200
30,3163400
30,2842500
30,2867000
30,3189800
30,3379100
30,2959000
30,2841800
30,2846600
30,3360100
30,3295500
30,2841900
30,2895800
30,2839100
30,3208900
30,3028900
30,2833300
30,2840900
30,2833100
30,3703400
30,2842300
30,2901800
30,2833800
30,2839100
30,3711200
30,2924900
30,2840900
30,2862700
30,2966200
30,3714300
30,3137500
30,2841700
30,2939900
30,4646100
30,4746100
30,4696600
30,3625200
30,3499700
30,2956900
30,3173900
30,4467000
30,4752600
30,4682000
30,3580000
30,3878900
30,3047300
30,2869900
30,3845700
30,4401200
30,3605400
30,2991900
30,2844000
30,2884000
30,3490100
30,3184100
30,3554600
30,3260400
30,3424100
30,3130800
30,3065600
30,2912400
30,2869100
30,3146700
30,3793600
30,3802900
30,2948200
30,2891300
30,4131500
30,4695000
30,4674800
30,4299800
30,2996000
30,2900200
30,2833700
30,2862600
30,4907900
30,3304200
30,2957700
30,3383400
30,5060700
30,4682300
30,4309200
30,4369100
30,4680700
30,4673400
30,5273400
30,4682700
30,4683000
30,4708800
30,3652200
30,3334800
30,3165700
30,3771600
30,4845100
30,4761700
30,4509300
30,4375000
30,4673200
30,4634100
30,5173600
30,3319400
30,3498100
30,2842700
30,2837800
30,2903500
30,2833100
30,3188000
30,4589800
30,3193100
30,2835000
30,3043900
30,2839900
30,2839400
30,3469500
30,3306400
30,2905200
30,2833000
30,3597700
30,3079400
30,3187400
30,2852900
30,2851900
30,4159700
30,3404500
30,2869000
30,2892400
30,2832800
30,3631800
30,3074900
30,4080900
30,2941900
30,3752500
30,2885100
30,2841200
30,3031200
30,3254500
30,3807700
30,2953100
30,3183700
30,3231900
30,4279900
30,4675400
30,4682200
30,4611300
30,2899200
30,2887800
30,3161600
30,3187700
30,3448300
30,2875200
30,2837700
30,2987100
30,2858700
30,4164800
30,2915600
30,3291200
30,2839200
30,3919200
30,4682700
30,3485600
30,2897100
30,2839900
30,2966700
30,2899400
30,2857700
30,2884000
30,2838100
30,3183400
30,2839900
30,4782800
30,5007100
30,5212600
30,2902300
30,2891100
30,3379300
30,3785900
30,3213400
30,2936000
30,2899600
30,3416900
30,3231900
30,3181000
30,2855500
30,2890900
30,4313400
30,3092200
30,2850500
30,3007400
30,3808100
30,3272500
30,2839600
30,3489500
30,3237300
30,3368700
30,3129200
30,2872700
30,3085500
30,3785300
30,2885400
30,2837500
30,3012500
30,3006500
30,3800700
30,2844600
30,2837600
30,2913000
30,2870800
30,2987500
30,2839500
30,4232200
30,4111300
30,3476800
30,3052400
30,2894000
30,3245600
30,4679800
30,3158800
30,3214800
30,3478300
30,3106300
30,3581100
30,2954300
30,2848500
30,3371300
30,4588600
30,4767200
30,4761900
30,4289600
30,3213600
30,3077100
30,4478500
30,4892400
30,2941800
30,3371600
30,2933300
30,2913000
30,4267400
30,2854000
30,2950200
30,2897500
30,2920900
30,3327500
30,3121200
30,4037500
30,4356800
30,4965000
30,2871900
30,2924500
30,2874500
30,3335100
30,4055500
30,2892400
30,2888900
30,2910900
30,3987900
30,3385700
30,2936100
30,2953300
30,4632600
30,2958800
30,2867100
30,2867100
30,3504100
30,4229700
30,4264100
30,3167800
30,3284600
30,5095600
30,4677800
30,4790400
30,4041500
30,3304800
30,3194700
30,3353700
30,4174400
30,3338500
30,3195800
30,4272500
30,3143400
30,3516200
30,3189900
30,4913600
30,4254100
30,2878100
30,2939000
30,3328200
30,2878800
30,3726700
30,3191900
30,4006600
30,3507600
30,3565100
30,4661700
30,4335000
30,3180600
30,3790100
30,3714400
30,4500000
30,4677200
30,5769900
30,3303100
30,4943200
30,4841100
30,3181500
30,2917500
30,3141400
30,3050600
30,4619500
30,4684100
30,4657200
30,5004800
30,3481700
30,3024500
30,3059900
30,3768300
30,3213100
30,2934200
30,2959400
30,3419100
30,5762100
30,4684000
30,4755500
30,3190500
30,2883900
30,2894800
30,3414800
30,3224600
30,3231900
30,2850800
30,2843800
30,3317100
30,4386300
30,4713900
30,4355200
30,2883200
30,3249800
30,2903000
30,2834100
30,4544300
30,4264800
30,2865500
30,3156900
30,3193900
30,2843600
30,3318100
30,2960600
30,3284100
30,3201700
30,3008500
30,4532700
30,3814500
30,2853400
30,2909400
30,3131300
30,2918400
30,3089400
30,3100800
30,2894700
30,3566600
30,4125700
30,3759300
30,2833500
30,3280500
30,3031500
30,2834600
30,2939400
30,2834300
30,2960000
30,3148500
30,2939800
30,2849200
30,3046900
30,3245600
30,2884900
30,2848000
30,3128700
30,2837400
30,3531700
30,2843700
30,2839100
30,2833800
30,2838000
30,3433500
30,2921800
30,2838600
30,2833600
30,2838200
30,3225000
30,4847800
30,4643200
30,3870800
30,3703900
30,2839400
30,2942000
30,3198500
30,2849900
30,4625700
30,4681600
30,3178600
30,2938100
30,2926500
30,2873700
30,2930800
30,4758900
30,4251100
30,3216300
30,4799900
30,4725000
30,3105600
30,4356900
30,4134900
30,2960200
30,3236800
30,3471800
30,2878900
30,2926300
30,2981000
30,4117800
30,4208000
30,3148600
30,3194600
30,4586400
30,3192300
30,2881200
30,2929500
30,3377700
30,3122800
30,2839900
30,2841800
30,2863900
30,3273300
30,3642100
30,2841700
30,2836800
30,2875900
30,3406200
30,2843800
30,2833500
30,2837000
30,2842800
30,3886600
30,2932800
30,3142800
30,2920800
30,3620000
30,3161900
30,2836700
30,2868400
30,2842200
30,3620300
30,3324400
30,3012500
30,3128100
30,2897900
30,4312700
30,3577300
30,3504300
30,3040000
30,2873400
30,3334700
30,2888600
30,2838000
30,3447900
30,3972300
30,4690400
30,4959200
30,2872700
30,3699500
30,3006400
30,2951100
30,3419200
30,2950100
30,3093000
30,2910300
30,3080600
30,3081100
30,2839300
30,4227000
30,4727700
30,3169800
30,2855900
30,5060200
30,5286100
30,3037800
30,3125900
30,2833000
30,2837200
30,2971000
30,3456200
30,3736100
30,2837700
30,2837400
30,3348900
30,3291500
30,2838900
30,3055500
30,2881500
30,4031900
30,2900200
30,2846200
30,2880200
30,2833700
30,3331800
30,2843200
30,2835900
30,2839900
30,2894900
30,3269800
30,2909800
30,2837700
30,2905600
30,3908700
30,4851600
30,3645100
30,2900500
30,3688000
30,3037600
30,2904200
30,2899300
30,3128300
30,3471000
30,3028700
30,2931200
30,2999500
30,3451400
30,3973800
30,4744000
30,4351800
30,4498200
30,3058800
30,3137700
30,3262000
30,4669500
30,4399800
30,3908000
30,3157700
30,2834200
30,3751600
30,3312000
30,3133200
30,2843300
30,2885400
30,3114700
30,3790400
30,4682800
30,4908500
30,3303600
30,2856300
30,2836200
30,2880400
30,3117600
30,3963200
30,2839000
30,2833600
30,2845100
30,3268400
30,2862200
30,2845100
30,2904400
30,2845600
30,3356900
30,2836000
30,2836500
30,2895600
30,2832200
30,3484000
30,2941200
30,2906900
30,2976300
30,2873900
30,3543400
30,2882600
30,4168000
30,2849900
30,3264800
30,2844100
30,3273800
30,3170900
30,2945000
30,3839100
30,4741100
30,4680100
30,4259700
30,3515700
30,2861400
30,2923900
30,3138800
30,4571700
30,2892100
30,2856500
30,2892600
30,4941500
30,3149900
30,2909400
30,4554200
30,3209400
30,3523900
30,2934700
30,4504200
30,2914600
30,3201700
30,4078300
30,3363700
30,2994300
30,2833000
30,4139600
30,3159900
30,2986600
30,2876400
30,3057900
30,3091700
30,4334700
30,4613500
30,3657300
30,3507500
30,3083500
30,3325600
30,2871000
30,4109100
30,3434900
30,2856100
30,2932600
30,3362800
30,3681800
30,3200700
30,3030600
30,2942500
30,4372300
30,2838000
30,2853900
30,2835800
30,2967600
30,4182500
30,2868200
30,2833700
30,2832700
30,3304100
30,3673700
30,2895100
30,2925400
30,4016800
30,3797900
30,2839800
30,2838200
30,4056900
30,3360300
30,3384100
30,2902000
30,3665200
30,2926400
30,4575300
30,3216400
30,3419200
30,4676000
30,4644600
30,4057500
30,4435700
30,4410200
30,2950000
30,2834700
30,2967600
30,2833200
30,3071100
30,3036100
30,2861200
30,3733500
30,3212500
30,5093600
30,4640100
30,3149400
30,3335800
30,4711700
30,4235600
30,2930300
30,3287100
30,3544200
30,4053300
30,2882700
30,2875900
30,3425400
30,3957800
30,4686800
30,3809500
30,3737000
30,3208700
30,3727300
30,3877000
30,3945900
30,4007900
30,3185500
30,2866500
30,4381200
30,3444000
30,3213600
30,3198700
30,2867300
30,3829900
30,2922800
30,2831000
30,2857600
30,3396500
30,5076000
30,2992100
30,4616000
30,5148000
30,4624800
30,2938400
30,3718700
30,4750600
30,4517800
30,2873500
30,3673600
30,4830500
30,4708300
30,5115400
30,4741000
30,4680200
30,4834700
35,43741900
35,33822700
35,35520400
35,35172600
35,35153500
35,40416400
35,33783700
35,34501100
35,36770500
35,38326100
35,33935400
35,41188500
35,37209500
35,38477700
35,39948600
35,34078400
35,33470200
35,37286100
35,37889800
35,35932400
35,34307800
35,35880400
35,38500500
35,39911200
35,35837600
35,38569100
35,44368100
35,44635900
35,34754400
35,40826500
35,37751200
35,38599400
35,42069100
35,33400400
35,35821300
35,34637000
35,34771200
35,39382800
35,35797000
35,38517900
35,35291300
35,35040300
35,37634800
35,44540000
35,39465600
35,40457300
35,35513500
35,34802700
35,35127500
35,35989100
35,39714200
35,52141400
35,33530100
35,34215800
35,34089500
35,38036200
35,35242800
35,35348500
35,32923100
35,35923700
35,33630700
35,33499400
35,43827600
35,41781600
35,39619500
35,34693100
35,35103000
35,38715900
35,37540300
35,39277600
35,34996300
35,35804500
35,34769400
35,33902100
35,34151000
35,37690200
35,36871400
35,40339400
35,34960300
35,40528200
35,37215600
35,39987300
35,44156400
35,42236700
35,37875900
35,38990200
35,33717500
35,45523100
35,38500500
35,37807400
35,33153600
35,49938700
35,37257200
35,35188700
35,46915900
35,37842900
35,44524200
35,42266400
35,34063500
35,38492200
35,37584800
35,34248000
35,36821900
35,42025300
35,33681400
35,39390800
35,36819700
35,36203500
35,38018600
35,35146500
35,37521500
35,41921000
35,38299700
35,39715300
35,37386500
35,34396400
35,42123800
35,47676200
35,42141100
35,39009200
35,33583500
35,34255500
35,36823200
35,35009300
35,53893100
35,44904500
35,40079200
35,36161500
35,33885600
35,35162900
35,46478400
35,35542200
35,35497000
35,35994000
35,35247200
35,33320800
35,46760400
35,48966900
35,33927800
35,32614200
35,33851100
35,33178300
35,32613100
35,33840400
35,36974200
35,34903200
35,36423000
35,33878100
35,33082200
35,34081300
35,36653500
35,40715100
35,37344100
35,33581500
35,39257200
35,32426300
35,34533700
35,37805600
35,40918800
35,41585000
35,34364300
35,38647500
35,37589000
35,35652900
35,40253500
35,35102900
35,34639300
35,38232000
35,39477800
35,32476500
35,34265100
35,33966400
35,40336000
35,41978500
35,52746300
35,45003400
35,35815100
35,38831300
35,36037100
35,35284900
35,35714300
35,38724200
35,40131300
35,37832400
35,35960700
35,35005900
35,46616700
35,34148700
35,33145800
35,35415200
35,35551900
35,33800800
35,37543800
35,34979600
35,34964800
35,34515100
35,37306000
35,33615100
35,40006400
35,35654100
35,39071500
35,39164500
35,34932400
35,34278500
35,33073400
35,33433400
35,33743100
35,35596000
35,39213700
35,40963500
35,36021400
35,39648200
35,42151400
35,35392100
35,35009600
35,40284500
35,38878200
35,38794000
35,38128600
35,43466300
35,38617500
35,50288200
35,44655400
35,34512900
35,40208200
35,47994100
35,43390600
35,39870700
35,33774300
35,39042300
35,35643200
35,33627400
35,36343300
35,39233000
35,41022200
35,33268400
35,34044400
35,43744300
35,33762200
35,35151000
35,44189900
35,46031800
35,52212900
35,42523400
35,45732500
35,51750000
35,44802300
35,39776000
35,34767800
35,39269400
35,35443600
35,38408100
35,40907700
35,38177400
35,39683800
35,32576800
35,39973700
35,39646500
35,34076100
35,37863400
35,34360600
35,37555300
35,36476700
35,37163100
35,35598400
35,34930500
35,34680100
35,35780800
35,34942200
35,40712000
35,41095500
35,39824800
35,37612600
35,36356100
35,38226200
35,35399900
35,36048000
35,35924600
35,34723300
35,37122000
35,37156700
35,33738600
35,32922800
35,35262300
35,34985700
35,36481200
35,34003700
35,33823500
35,40914100
35,35335700
35,38270900
35,39068500
35,37949100
35,43010500
35,38808800
35,45089600
35,38483900
35,33450800
35,33354300
35,34072700
35,33205600
35,35010400
35,32647000
35,34717400
35,35817500
35,34592100
35,43888500
35,37930600
35,41394900
35,43868300
35,47571600
35,35457900
35,39277700
35,35495000
35,35846700
35,33664400
35,33181500
35,34076200
35,33482100
35,41486300
35,33903500
35,33151900
35,37488500
35,35948200
35,35271100
35,35799700
35,43475200
35,46922200
35,42548500
35,43610000
35,46299100
35,33964700
35,34950400
35,34875300
35,34439100
35,38001700
35,34791400
35,35106400
35,35703400
35,38613700
35,39169800
35,35151300
35,32711700
35,33007900
35,34828100
35,37471300
35,34418600
35,38792400
35,40298100
35,38032100
35,33404700
35,32949000
35,39605100
35,37646500
35,40696600
35,34342600
35,42605500
35,38156300
35,34945200
35,33454400
35,33245100
35,33583700
35,33114300
35,37702700
35,33638900
35,32283100
35,34257500
35,33051900
35,35045600
35,47072700
35,34724300
35,37960600
35,34421400
35,35641500
35,35355700
35,37411200
35,38256800
35,40031100
35,44744100
35,38225600
35,33563200
35,36430000
35,33994500
35,40827300
35,42215800
35,34737500
35,34629900
35,38596100
35,36472000
35,38727400
35,38416100
35,39121200
35,42265900
35,44444900
35,42435400
35,36129200
35,36322400
35,36285000
35,36772500
35,35627500
35,35060000
35,42396700
35,38208800
35,37362200
35,35081300
35,36846700
35,49028500
35,41627500
35,39557300
35,34694900
35,35366300
35,43713300
35,41431500
35,34784100
35,35916800
35,32701500
35,38204000
35,45759500
35,50940400
35,52153100
35,35037600
35,34847800
35,35507500
35,41053700
35,36062700
35,38196700
35,36731500
35,36110400
35,34600200
35,34084300
35,42089700
35,38022800
35,36445300
35,36524700
35,38517000
35,38694100
35,42026300
35,39091600
35,40316800
35,35435100
35,33261100
35,33904600
35,43966000
35,33160100
35,38286800
35,38098800
35,43579900
35,34271600
35,41536000
35,43473200
35,34661500
35,44136200
35,43739600
35,39484700
35,37520300
35,35277300
35,37486400
35,35969700
35,33402200
35,36409600
35,33223300
35,41839100
35,36748600
35,40335500
35,33478400
35,37091900
35,40822300
35,36105800
35,42654400
35,39895300
35,42619200
35,34746200
35,34531500
35,35763900
35,38970100
35,40805800
35,39109200
35,34192000
35,35744600
35,34494100
35,33190900
35,37344700
35,41116500
35,39360500
35,34226200
35,38234200
35,42002000
35,34331800
35,45655400
35,42145400
