n,time
40,22656168600
40,15552012200
40,15418106800
40,15428143100
40,15455243400
40,15527747500
40,15437993100
40,15401086500
40,15507087900
40,15507965500
40,15430427100
35,1353373100
35,1377789400
35,1411644900
35,1383469900
35,1376676100
35,1380871100
35,1423756800
35,1419584500
35,1396707700
35,1363345900
35,1402133600
35,1407724400
35,1401953000
35,1388779300
35,1391919100
35,1378413000
35,1390974400
35,1421932600
35,1382986800
35,1378499100
35,1408269700
35,1393404300
35,1416395700
35,1386891300
35,1380028700
35,1402400100
35,1393849500
35,1385963200
35,1392003700
35,1391883200
35,1385795600
35,1375034700
35,1387475400
35,1391095400
35,1382794200
35,1374216800
35,1382695100
35,1383183200
35,1422862900
35,1399772900
35,1393125000
35,1389193900
35,1406460100
35,1390344400
35,1396575400
35,1394844100
35,1400743100
35,1396301900
35,1379791400
35,1386407900
35,1395064800
35,1398339400
35,1395760200
35,1381233100
35,1422801800
35,1417703700
35,1382329900
35,1388645000
35,1404962400
35,1391926000
35,1440265100
35,1404150900
35,1420626400
35,1388385600
35,1414653700
35,1411108200
35,1385193100
35,1402060700
35,1413152400
35,1385839800
35,1392454100
35,1434568100
35,1394803400
35,1396842700
35,1394448700
35,1395412600
35,1403981800
35,1384343200
35,1386915700
35,1396793600
35,1392267500
35,1397270200
35,1441809900
35,1388245500
35,1384386500
35,1373490300
35,1388897900
35,1396017700
35,1401284400
35,1399202100
35,1381989400
35,1401904300
35,1387807500
35,1404794600
35,1391942000
35,1415036600
35,1395504500
35,1380574900
35,1393950600
35,1398380700
35,1396685100
35,1403000500
35,1393410200
35,1402680700
35,1457785900
35,1398224300
35,1395804400
35,1388087300
35,1398046400
35,1388804100
35,1407119000
35,1412685500
35,1397932700
35,1406737100
35,1404572400
35,1384945500
35,1386096200
35,1400609700
35,1398847200
35,1396720900
35,1385030000
35,1390619400
35,1385343700
35,1389431900
35,1388725700
35,1405371200
35,1441952100
35,1420589700
35,1408313300
35,1382133800
35,1389602200
35,1383557000
35,1385970000
35,1381896700
35,1397537800
35,1413838200
35,1391726600
35,1399232500
35,1400596400
35,1389744500
35,1402580200
35,1403656200
35,1395189000
35,1407677000
35,1392615500
35,1402979200
35,1397725700
35,1440175100
35,1381006800
35,1388283900
35,1385253300
35,1401869100
35,1370935000
35,1387073800
35,1397576200
35,1408481700
35,1393409000
35,1387060300
35,1385547700
35,1401231200
35,1401654900
35,1398795500
35,1415395300
35,1399760700
35,1383443200
35,1412798800
35,1373269300
35,1379547800
35,1391824100
35,1447180100
35,1382138400
35,1395678900
35,1487915700
35,1415880100
35,1374886600
35,1395645200
35,1380537600
35,1399957900
35,1407896600
35,1384703300
35,1384928900
35,1408319700
35,1397363200
35,1414881500
35,1409580300
35,1385907400
35,1393010700
35,1388963400
35,1386079300
35,1407394400
35,1396962800
35,1455855300
35,1389122000
35,1381185500
35,1396708700
35,1389708800
35,1418083800
35,1386136100
35,1408942500
35,1402161800
35,1456901200
35,1396347800
35,1390459700
35,1431076900
35,1410039700
35,1394630200
35,1411938500
35,1392788300
35,1389420100
35,1414418100
35,1389466800
35,1397231300
35,1397465700
35,1431883600
35,1384254100
35,1380099100
35,1370053000
35,1385117600
35,1396381300
35,1382958200
35,1401061500
35,1386231000
35,1411543400
35,1393030000
35,1391714000
35,1379597300
35,1399959200
35,1375627600
35,1394511200
35,1394024300
35,1388654300
35,1392783100
35,1389380600
35,1402598100
35,1423859400
35,1418215700
35,1395328500
35,1393077100
35,1384015900
35,1489552400
35,1398014400
35,1414608300
35,1407086800
35,1422314600
35,1415398800
35,1391386300
35,1413423100
35,1397365300
35,1406630600
35,1426809300
35,1389169500
35,1394115100
35,1407195300
35,1415427500
35,1403916300
35,1395531100
35,1471081200
35,1393058700
35,1401311600
35,1403290700
35,1390392000
35,1403376000
35,1378971600
35,1399684000
35,1374094000
35,1402305900
35,1396339800
35,1394662100
35,1386390200
35,1398043800
35,1399833100
35,1399653100
35,1376275400
35,1388152200
35,1403196500
35,1399157200
35,1401959700
35,1410393600
35,1442576300
35,1389837900
35,1393878400
35,1407378500
35,1405747600
35,1397618900
35,1454987600
35,1381565400
35,1368858100
35,1390878200
35,1389799700
35,1386483600
35,1390063000
35,1393587200
35,1394086300
35,1381164800
35,1401657200
35,1388064100
35,1414972400
35,1411898000
35,1411477100
35,1402140700
35,1455624400
35,1397106400
35,1432219100
35,1399387300
35,1399972700
35,1439429800
35,1397635100
35,1399570800
35,1399007100
35,1402173600
35,1414865000
35,1408228100
35,1398946000
35,1389000600
35,1388276800
35,1401231300
35,1403163800
35,1388633300
35,1403721900
35,1395985000
35,1392471500
35,1412395700
35,1421091900
35,1387100500
35,1391827300
35,1403433900
35,1400296500
35,1389226700
35,1398295400
35,1407139900
35,1409744600
35,1392258700
35,1383944400
35,1397834900
35,1397027400
35,1383583600
35,1389902200
35,1407612500
35,1382978300
35,1399618300
35,1397084500
35,1384508000
35,1395921200
35,1435506600
35,1421220700
35,1412161600
35,1401259700
35,1396234700
35,1435269100
35,1384757000
35,1404650900
35,1392801100
35,1426314100
35,1411267700
35,1403320900
35,1413713200
35,1394255200
35,1378121100
35,1382754000
35,1398530500
35,1397523000
35,1379376300
35,1393731200
35,1385877900
35,1393738000
35,1425179300
35,1409316500
35,1421497500
35,1371529600
35,1390340900
35,1410595300
35,1376038200
35,1400020500
35,1397562200
35,1419582800
35,1397113300
35,1391066500
35,1400400700
35,1389073300
35,1404248200
35,1390291700
35,1401497300
35,1406237700
35,1388033000
35,1387759800
35,1383596700
35,1403291900
35,1476307100
35,1391649800
35,1406267800
35,1401403300
35,1390602200
35,1393177600
35,1393492900
35,1406258800
35,1378338900
35,1424938700
35,1387541300
35,1395007100
35,1388072900
35,1404517600
35,1389994800
35,1389778100
35,1385988700
35,1415855700
35,1388053900
35,1388887300
35,1398181300
35,1410487600
35,1404716800
35,1374663600
35,1376237300
35,1394637500
35,1402866600
35,1387412400
35,1392008000
35,1397331900
35,1365789300
35,1412199100
35,1410941700
35,1375359300
35,1396664600
35,1419706300
35,1412536200
35,1428296200
35,1376418200
35,1391511400
35,1390790100
35,1398873600
35,1390288400
35,1422488100
35,1389497700
35,1396871400
35,1386900700
35,1396613600
35,1392540800
35,1400846900
35,1405236700
35,1413746600
35,1390124400
35,1399530900
35,1396770700
35,1395725300
35,1385318700
35,1414948300
35,1395251200
35,1387083700
35,1386825700
35,1392270300
35,1402595500
35,1381856700
35,1397283000
35,1421139200
35,1389082800
35,1391424600
35,1385486800
35,1398531300
35,1404053000
35,1377937700
35,1381901100
35,1388364000
35,1402051200
35,1404667100
35,1408331000
35,1381564700
35,1393543000
35,1419040000
35,1385543400
35,1382264100
35,1398995200
35,1411255800
35,1398510300
35,1401662100
35,1409528100
35,1419571200
35,1393764600
35,1426567600
35,1380093100
35,1401362800
35,1417621400
35,1417560800
35,1384152400
35,1395158000
35,1402061600
35,1449015000
35,1441978700
35,1416063100
35,1410610200
35,1384633000
35,1401272900
35,1430041500
35,1386628500
35,1405201000
35,1457562700
35,1447029700
35,1446620300
35,1388275700
35,1392378600
35,1385721000
35,1406704300
35,1372260800
35,1431029700
35,1393994100
35,1383296300
35,1401603200
35,1401312200
35,1382568000
35,1408431500
35,1389646700
35,1401111300
35,1374025800
35,1407813600
35,1403352600
35,1380694400
35,1391337100
35,1415627100
35,1395902200
35,1435174400
35,1397684800
35,1402721200
35,1396407900
35,1399198800
35,1390322700
35,1413120000
35,1422987000
35,1401575300
35,1392330700
35,1369253000
35,1368403000
35,1370925500
35,1383552900
